x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.50460811764,0.326783943699,0.34330944682
4.0,1.94818223966,0.344383333965,0.278616186596
8.0,2.03255225781,0.350033020723,0.276145082617
12.0,1.87620062734,0.335217969507,0.22690370337
16.0,1.81791961519,0.351660289915,0.260695251805
20.0,1.92654083343,0.35126841985,0.26541996581
24.0,1.88925875124,0.3272959964,0.25332991111
28.0,1.89355586829,0.3355519542,0.27236095821
32.0,1.90338380359,0.343167367938,0.271336097552
36.0,1.89773022139,0.33544885093,0.274868879026
40.0,1.91069075615,0.33146341816,0.27216088795
44.0,1.91697446864,0.344383501913,0.269532909301
48.0,1.92015193406,0.34963885063,0.27236664656
52.0,1.93183797985,0.334262546024,0.275829836735
56.0,1.90966143599,0.32774636994,0.26569491686
60.0,1.92214737247,0.342166802476,0.26994790381
64.0,1.9389824788,0.34392425933,0.27816059448
68.0,1.93010414716,0.356500243945,0.27442318507
72.0,1.92660245027,0.335837373936,0.275039965642
76.0,1.9224149471,0.360604778685,0.277723007205
80.0,1.92810207031,0.374873849516,0.280413296265
84.0,1.92444580828,0.35592619456,0.27427991165
88.0,1.9291168616,0.36016749439,0.277869835814
92.0,1.92830112468,0.36613555989,0.28220232491
96.0,1.94000850953,0.403700729895,0.286301056865
100.0,2.00431282895,0.35822048537,0.285554067042
104.0,1.99921156772,0.35799591731,0.2835341826
108.0,1.93259265104,0.345794409388,0.276198900623
112.0,2.01448769148,0.364299192025,0.29392988449
116.0,1.93216176546,0.368119082105,0.284816226869
120.0,1.93532962896,0.357111043775,0.281139168867
124.0,2.00150767322,0.350447556425,0.280572853896
128.0,1.99726169883,0.364780063486,0.287360896975
132.0,1.99878813372,0.38942178183,0.286565856362
136.0,2.00140221226,0.374562875891,0.297554978462
140.0,1.98810167849,0.353144187505,0.282168083475
